article,n_candidates,n_picks,cutoff_votes_rel,n_above_cutoff,n_tied_at_cutoff,slots_within_cutoff_tie,cutoff_inclusion_probability,ambiguous_cutoff
/story/2000140012313/brand-in-teherans-beruechtigtem-evin-gefaengnis-schuesse-zu-hoeren,67,3,119,2,1,1,1,FALSE
/story/2000140015240/identitaere-oevp-politiker-und-gegenproteste-beim-marsch-der-abtreibungsgegner,186,3,198,2,1,1,1,FALSE
/story/2000140017530/fluechtlingssituation-im-burgenland-spitzt-sich-weiter-zu,138,4,101,3,1,1,1,FALSE
/story/2000139988031/ploetzlich-politiker-was-braucht-ein-erfolgreicher-wahlkampf,95,5,29,4,1,1,1,FALSE
/story/2000140025810/koeln-beendet-erfolgsserie-von-augsburg,39,1,95,0,1,1,1,FALSE
/story/2000140019084/rins-siegte-auf-phillip-island-bagnaia-neuer-wm-fuehrender,12,3,10,2,1,1,1,FALSE
/story/2000140012542/rapid-trennt-sich-von-trainer-ferdinand-feldhofer,369,4,139,3,1,1,1,FALSE
/story/2000140023190/heftiger-widerstand-gegen-fluechtlingszelte-in-den-laendern,446,4,158,3,1,1,1,FALSE
/story/2000140019185/leiche-von-zwoelfjaehriger-in-koffer-in-paris-entdeckt,14,1,96,0,1,1,1,FALSE
/story/2000139838947/kann-eine-beziehung-ohne-sex-funktionieren,273,5,144,4,1,1,1,FALSE
/story/2000139971003/frauen-braucht-die-bahn,77,6,49,5,1,1,1,FALSE
/story/2000139998927/wo-russen-hoechst-willkommen-sind,61,2,90,1,1,1,1,FALSE
/story/2000140054041/industrie-will-leistungswillige-zu-mehrarbeit-motivieren,104,4,70,3,2,1,0.5,TRUE
/story/2000140053380/funkenflug-bei-den-metallern-industrie-bietet-nur-kerninflation,958,4,164,3,1,1,1,FALSE
/story/2000140034205/fehlende-schnelllader-bremsen-raschere-ausbreitung-von-elektroautos,133,3,30,2,1,1,1,FALSE
/story/2000140021879/lohnverhandlungen-im-zeichen-hoher-inflation-metallergewerkschafter-erhoehen-druck,161,2,90,1,1,1,1,FALSE
/story/2000140049952/bis-zu-100-000-tote-bei-kaempfen-in-aethiopischer-provinz,40,4,35,3,1,1,1,FALSE
/story/2000140043610/meloniitaliens-ministerpraesidentin-in-spe-verurteilt-nazifaschisten,60,2,9,1,1,1,1,FALSE
/story/2000140032661/deutsche-aussenministerin-baerbock-kuendigt-eu-sanktionen-gegen-iranische-sittenpolizei-an,174,3,40,2,1,1,1,FALSE
/story/2000140038083/neuer-britischer-finanzminister-nimmt-fast-alle-umstrittenen-plaene-von-vorgaenger,13,1,10,0,2,1,0.5,TRUE
/story/2000140039974/grosse-mehrheit-fuer-eine-vermoegenssteuer-in-oesterreich,396,5,40,4,1,1,1,FALSE
/story/2000140038877/erste-zelte-fuer-gefluechtete-koennten-zu-autobahn-blockade-fuehren,193,2,81,1,2,1,0.5,TRUE
/story/2000140043179/am-neusiedler-see-beginnen-die-baggerarbeiten,106,5,54,4,1,1,1,FALSE
/story/2000139952760/krude-thesen-in-partnermagazin-innenministerium-zieht-die-reissleine,83,2,40,1,1,1,1,FALSE
/story/2000140023770/digitaler-fuehrerschein-wird-erster-inhalt-der-digitalen-brieftasche,177,2,58,1,1,1,1,FALSE
/story/2000140015603/waidmanns-heil-am-truppenplatz-waldbraende-vorwuerfe-und-kritik-am-heer,117,3,58,2,1,1,1,FALSE
/story/2000140048161/twitch-star-amouranth-spricht-ueber-missbrauch-zwang-und-erpressungen,93,1,85,0,1,1,1,FALSE
/story/2000140039068/plattform-fuer-redefreiheit-kanye-west-kauft-rechte-twitter-alternative-parler,90,3,58,2,1,1,1,FALSE
/story/2000140039009/grazer-derby-mit-vorboten-schweinekadaver-hing-von-autobahnbruecke,116,1,67,0,1,1,1,FALSE
/story/2000140026436/fc-bayern-muenchen-in-den-faengen-der-scheichs,85,4,26,3,1,1,1,FALSE
/story/2000140022500/oesv-vor-saisonauftakt-aufbruch-nach-dem-umbruch,99,4,30,3,1,1,1,FALSE
/story/2000140055751/debatte-um-fluechtlingsquartiere-warum-der-zeltstreit-eskaliert,261,7,103,6,1,1,1,FALSE
/story/2000140044248/naschmarkt-parkplatz-initiative-fuerchtet-absage-des-wettbewerbs-stadt-dementiert,47,1,26,0,2,1,0.5,TRUE
/story/2000140034811/ehemann-unter-mordverdacht-87-jaehrige-von-pkw-ueberrollt-und-getoetet,19,1,56,0,1,1,1,FALSE
/story/2000140037565/frontex-bestaetigt-grenzzwischenfall-mit-92-nackten-migranten,29,3,37,2,1,1,1,FALSE
/story/2000140033503/klimaaktivisten-klebten-sich-wieder-am-wiener-ring-fest,241,3,65,2,1,1,1,FALSE
/story/2000140024599/personalnot-am-krankenbett-sorgt-in-oesterreich-und-deutschland-fuer-aufsehen,358,3,234,2,1,1,1,FALSE
/story/2000140052295/hintergruende-des-protests-eine-suppe-fuer-van-gogh-und-das,200,8,29,7,1,1,1,FALSE
/story/2000139966058/wie-die-sacklers-millionen-menschen-von-oxycontin-abhaengig-machten,173,5,80,4,1,1,1,FALSE
/story/2000140047310/asiatische-konkurrenz-fuer-heimische-marienkaefer,10,3,7,2,1,1,1,FALSE
/story/2000140033656/toter-mondfisch-stellt-neuen-weltrekord-fuer-knochenfische-auf,40,4,31,3,1,1,1,FALSE
/story/2000139955289/was-die-landwirtschaft-gegen-das-feldvogelsterben-tun-kann,42,4,31,3,1,1,1,FALSE
/story/2000140013434/gammastrahlenausbruch-ist-womoeglich-staerkste-je-aufgezeichnete-explosion,36,1,34,0,1,1,1,FALSE
/story/2000140053885/debatte-um-fluechtlingsquartiere-kein-platz-fuer-kleingeld,146,5,106,4,1,1,1,FALSE
/story/2000140054197/pro-und-kontra-suppenwurf-auf-van-gogh-gemaelde,367,4,85,3,1,1,1,FALSE
/story/2000140046296/das-experiment-trussonomics-gescheitert,114,2,48,1,2,1,0.5,TRUE
/story/2000140024515/papa-loesch-twitter,68,3,48,2,1,1,1,FALSE
/story/2000140024408/facebook-kalt-abserviert-von-einer-maschine,131,4,35,3,1,1,1,FALSE
/story/2000140091595/eu-energiepolitik-der-traum-vom-gaspreisdeckel-ist-geplatzt,113,3,119,2,1,1,1,FALSE
/story/2000140069027/thomas-schmid-will-kronzeuge-werden-ermittlungen-rund-um-benkos-signa,1568,5,137,4,1,1,1,FALSE
/story/2000140071468/kann-thomas-schmid-noch-kronzeuge-werden,173,2,127,1,1,1,1,FALSE
/story/2000140087380/laut-wie-eine-kettensaege-russlands-neue-kamikaze-drohnenoffensive,48,5,14,3,2,2,1,FALSE
/story/2000140064199/wie-funktionieren-die-kamikaze-drohnen-die-russland-einsetzt,50,4,17,3,1,1,1,FALSE
/story/2000140048426/die-tories-suchen-den-ausputzer-premier-aber-kandidaten-sind-rar,73,1,25,0,1,1,1,FALSE
/story/2000140043893/seitenteile-ohne-tuerln-europas-trend-zum-zaunbau-setzt-sich-fort,74,5,52,4,1,1,1,FALSE
/story/2000140091025/thomas-schmid-belastet-kurz-benko-sobotka-und-zahlreiche-weggefaehrten-aus,2275,6,322,5,1,1,1,FALSE
/story/2000139771405/ein-rechts-katholisches-netzwerk-gewinnt-in-der-wiener-oevp-an,385,5,104,4,1,1,1,FALSE
/story/2000140092072/apple-praesentiert-neues-ipad-ipad-pro-und-erhoeht-die-tablet,92,4,33,2,2,2,1,FALSE
/story/2000140076744/tiktoker-loest-unfreiwillig-debatte-ueber-schreiende-kinder-im-flugzeug-aus,260,1,375,0,1,1,1,FALSE
/story/2000140074352/kaum-jemand-arbeitet-laenger-als-drei-monate-bei-amazon,94,4,54,2,2,2,1,FALSE
/story/2000140066845/profiltransfer-netflix-bereitet-das-ende-des-passwortteilens-vor,159,4,86,3,1,1,1,FALSE
/story/2000140062132/nach-keine-spur-von-klettermeisterinelnas-rekabi,162,2,279,1,1,1,1,FALSE
/story/2000140054461/fast-zwei-jahre-nach-terroranschlag-in-wien-prozess-gegen-sechs,55,4,46,3,1,1,1,FALSE
/story/2000139866931/das-troepferlbad-wo-sich-die-teuerung-brausen-gehen-kann,87,4,68,3,1,1,1,FALSE
/story/2000140077952/klima-proteste-polizei-vereitelte-im-september-aktion-im-nhm-wien,147,5,36,4,1,1,1,FALSE
/story/2000140037153/wissenschaftsskepsis-mitschuld-an-bis-zu-60-000-vermeidbarencovid-toten-in,131,6,28,3,4,3,0.75,TRUE
/story/2000140053861/6-000-jahre-alte-gebeine-weisen-auf-legendaeres-kleines-volk,29,2,33,1,1,1,1,FALSE
/story/2000140040729/hotelmangel-zelteln-und-zimmer-mit-flug-bei-der-fussball-wm,135,2,97,1,1,1,1,FALSE
/story/2000140089507/russland-putins-heimatfront-wackelt,68,2,164,1,1,1,1,FALSE
/story/2000140088553/schmids-befreiungsschlag,245,3,332,2,1,1,1,FALSE
/story/2000140079642/ibiza-affaere-thomas-schmid-bringt-sebastian-kurz-in-die-bredouille,28,1,17,0,1,1,1,FALSE
/story/2000139788125/cuckolding-sie-hat-sex-mit-anderen-er-schaut-dabei-nur,91,4,60,3,1,1,1,FALSE
/story/2000140137190/sozialwirtschaft-kollektivvertrag-gewerkschaften-fordern-plus-15-prozent,88,2,75,1,1,1,1,FALSE
/story/2000140130153/benkos-yacht-skitouren-und-ein-jobangebot-an-thomas-schmid,110,3,54,2,1,1,1,FALSE
/story/2000140128877/neben-gas-wird-auch-strom-zunehmend-knapp-in-europa,111,4,42,3,2,1,0.5,TRUE
/story/2000140110647/weiterhin-starke-nachfrage-beiphotovoltaik-foerderung,96,4,33,3,1,1,1,FALSE
/story/2000140098902/treibstoffe-und-haushaltsenergie-inflation-im-september-bei-10-5-prozent,152,4,92,3,1,1,1,FALSE
/story/2000140063063/ermittlungen-wegen-eu-impfstoffkaeufen-was-bisher-bekannt-ist,97,2,85,1,1,1,1,FALSE
/story/2000140131934/britische-innenministerin-braverman-zurueckgetreten,81,3,42,2,1,1,1,FALSE
/story/2000140106096/warum-macron-nuklearwaffen-nicht-gegen-russland-richten-will,83,1,86,0,1,1,1,FALSE
/story/2000140133440/weiter-so-trotz-allem-was-schmids-aussagen-fuer-die-koalition,369,3,103,2,2,1,0.5,TRUE
/story/2000140133241/kurz-nahm-telefonat-mit-schmid-ueber-beinschab-tool-auf,916,7,131,6,1,1,1,FALSE
/story/2000140124725/schmids-aussagen-bringen-wolfgang-sobotka-in-die-bredouille,562,2,272,1,1,1,1,FALSE
/story/2000140106775/rauch-bleibt-bei-nein-zu-maskenpflicht-in-oeffis-und-supermaerkten,235,5,116,4,1,1,1,FALSE
/story/2000140100703/die-wichtigsten-punkte-aus-dem-gestaendnis-von-thomas-schmid,718,7,61,6,1,1,1,FALSE
/story/2000140097979/schwaerzungen-in-schmids-gestaendnis-sorgen-fuer-nervositaet,589,7,135,6,1,1,1,FALSE
/story/2000140096083/schmid-aussagen-sorgen-fuer-gespraechsstoff-im-u-ausschuss,85,1,59,0,1,1,1,FALSE
/story/2000140112102/der-digitale-fuehrerschein-ist-ab-sofort-in-oesterreich-verfuegbar,406,5,42,4,2,1,0.5,TRUE
/story/2000140105497/netflix-konkreter-zeitpunkt-fuer-ende-des-kostenlosen-passwortteilens,103,2,118,1,1,1,1,FALSE
/story/2000140102409/kronzeugen-wanzen-und-wksta-so-lacht-das-netz-ueber-die,50,2,211,1,1,1,1,FALSE
/story/2000140100791/iranische-kletterin-rekabi-ist-zurueck-in-teheran,206,5,46,4,1,1,1,FALSE
/story/2000140119552/robert-ljubicic-will-laut-bericht-fuer-kroatien-spielen,44,2,43,1,1,1,1,FALSE
/story/2000140109801/durchgaengiger-radweg-zwischen-marchfeldkanal-und-alter-donau-in-wien-geplant,94,6,65,5,1,1,1,FALSE
/story/2000140078402/laengere-wartezeiten-auf-behandlungen-an-kardiologie-des-akh,92,5,34,4,3,1,0.333333333333333,TRUE
/story/2000140109668/so-erklaert-thomas-schmid-oesterreich-umfrage-tool-ausgemacht-war-geld,57,1,27,0,1,1,1,FALSE
/story/2000140098826/europa-und-marokko-verbuenden-sich-gegen-den-klimawandel,13,4,5,3,1,1,1,FALSE
/story/2000139659470/liesse-sich-das-akw-zwentendorf-im-notfall-hochfahren,277,5,52,4,1,1,1,FALSE
/story/2000140066906/nachhaltiges-plumpsklo-oeklo-die-haeuslkaempfer-von-wolkersdorf,115,5,70,4,1,1,1,FALSE
/story/2000140123033/auf-der-muellhalde-der-demokratie,243,2,126,1,1,1,1,FALSE
/story/2000140123055/mit-kurz-untergehen,220,7,105,6,1,1,1,FALSE
/story/2000140085498/nur-ein-paar-monate-atomstrom-mehr,148,3,52,2,1,1,1,FALSE
/story/2000140086140/linker-antizionismus,78,5,19,3,3,2,0.666666666666667,TRUE
/story/2000140100728/politikberater-hofer-der-druck-auf-die-spitze-der-oevp-baut,53,3,35,2,2,1,0.5,TRUE
/story/2000140143488/hausdurchsuchungen-wegen-verdachts-auf-preisabsprachen-bei-pellets,93,2,68,1,1,1,1,FALSE
/story/2000140151202/wie-kommen-oesterreichische-motoren-in-die-drohnen-die-auf-die,312,3,90,2,1,1,1,FALSE
/story/2000140131677/fleischkonsum-am-wendepunkt-retten-vegetarier-das-klima,163,6,27,5,2,1,0.5,TRUE
/story/2000140132377/inflation-im-september-bei-10-5-prozent-aber-stimmt-das,104,3,44,2,1,1,1,FALSE
/story/2000140099723/wie-rene-benko-zum-milliardaer-wurde,196,8,51,7,1,1,1,FALSE
/story/2000140169805/putin-will-die-ukraine-frieren-sehen,24,3,31,2,1,1,1,FALSE
/story/2000140158776/deutschland-legalisiert-cannabis,108,3,59,2,1,1,1,FALSE
/story/2000140155987/berlusconi-ausser-rand-und-band-und-meloni-ausser-sich-vor,213,5,77,4,1,1,1,FALSE
/story/2000140129839/eu-regierungschefs-streiten-weiter-ueber-gaspreisintervention,35,4,16,3,1,1,1,FALSE
/story/2000140138305/trump-sagte-in-verleumdungsverfahren-wegen-vorwuerfen-der-vergewaltigung-aus,15,1,72,0,1,1,1,FALSE
/story/2000140175733/sobotka-sieht-ueberhaupt-keinen-anlass-fuer-einen-ruecktritt,408,3,127,2,1,1,1,FALSE
/story/2000140136301/sechs-schuldsprueche-im-verfahren-gegen-antifaschistische-aktivisten,93,4,64,3,1,1,1,FALSE
/story/2000140170480/van-der-bellen-das-darf-doch-alles-nicht-wahr-sein,862,6,136,5,1,1,1,FALSE
/story/2000140158873/heuer-schon-72-000-asylantraege-rekord-an-ablehnungen-und-einstellungen,98,3,81,2,1,1,1,FALSE
/story/2000140141974/tonband-schmid-wird-sich-laut-anwalt-nicht-an-inszenierungen-anderer,618,5,157,4,1,1,1,FALSE
/story/2000140143847/kurz-wird-rechtlich-gegen-schmid-vorgehen,189,5,59,4,1,1,1,FALSE
/story/2000140139168/meinl-reisinger-bleibt-bei-nein-zu-verlaengerung-des-u-ausschusses,236,5,29,4,2,1,0.5,TRUE
/story/2000140151955/anleitung-schritt-fuer-schritt-zum-digitalen-fuehrerschein,114,5,15,3,2,2,1,FALSE
/story/2000140127839/abhoergeraete-und-wanzen-wie-man-sich-als-politiker-am-besten,85,3,22,2,1,1,1,FALSE
/story/2000140176951/austria-fliegt-mit-13-beimwiener-sport-club-aus-dem-cup,166,7,47,6,1,1,1,FALSE
/story/2000140133881/kann-katar-kommen,153,6,26,5,1,1,1,FALSE
/story/2000140152873/name-fuer-signa-kaufhaus-fixiert-wiener-kadewe-wird-lamarr-heissen,160,4,43,3,1,1,1,FALSE
/story/2000140164072/ulrich-seidl-im-interview-ein-filmdreh-ist-keine-kommune,74,5,23,4,1,1,1,FALSE
/story/2000140138505/ein-aufgezeichnetes-telefongespraech-als-entlastung-fuer-sebastian-kurz,604,8,140,7,1,1,1,FALSE
/story/2000140122217/schroedingers-verlorene-ehre-und-ein-versuch-ihrer-wiederherstellung,61,4,66,3,1,1,1,FALSE
/story/2000140080920/butter-boards-warum-man-jetzt-butter-aufs-brett-und-nicht,313,8,49,7,1,1,1,FALSE
/story/2000140165812/kurz-gegen-schmid-eine-groteske-verteidigung,217,4,118,3,1,1,1,FALSE
/story/2000140125097/maennlichkeit-in-der-krise,121,5,71,4,1,1,1,FALSE
/story/2000140132493/russisch-iranische-zweckallianz-hat-ihre-grenzen,35,1,75,0,1,1,1,FALSE
/story/2000140124958/oevp-reaktion-auf-schmids-gestaendnis-sie-missachten-republik-und-rechtsstaat,357,4,173,3,1,1,1,FALSE
/story/2000140144057/was-droht-thomas-schmid-sollte-er-luegen,151,4,59,3,1,1,1,FALSE
/story/2000140134656/was-thomas-schmid-als-kronzeugen-erwarten-wuerde,62,4,17,3,1,1,1,FALSE
/story/2000140145164/kurz-heimliche-aufnahme-falsches-alibi-oder-entlastung,36,3,24,2,1,1,1,FALSE
